noise_time,LASmax,phase,typecode,altitude,speed,flight_id,icao24,timestamp
2022-01-28 06:46:08+00:00,74.0,START,B734,225.0,152.0,1256,4caa4f,2022-01-28 06:46:23+00:00
2022-01-28 08:28:00+00:00,73.6,START,B738,37000.0,461.0,1303,4d21a4,2022-01-28 08:28:00+00:00
2022-01-28 09:44:25+00:00,71.8,START,E190,150.0,131.0,971,485871,2022-01-28 09:44:39+00:00
2022-01-28 09:47:19+00:00,68.7,START,A319,35975.0,401.0,889,477ff5,2022-01-28 09:47:19+00:00
2022-01-28 11:38:49+00:00,74.2,START,B739,650.0,142.0,1115,4bab27,2022-01-28 11:38:56+00:00
2022-01-28 12:10:49+00:00,70.6,START,SU95,475.0,131.0,20,155bc3,2022-01-28 12:10:49+00:00
2022-01-28 12:16:46+00:00,71.2,START,B738,17300.0,397.0,1283,4cac62,2022-01-28 12:16:46+00:00
2022-01-28 13:32:14+00:00,73.7,START,B738,650.0,155.0,1217,4bcdef,2022-01-28 13:32:14+00:00
2022-01-28 14:00:44+00:00,68.6,START,C414,300.0,104.0,895,48454e,2022-01-28 14:00:53+00:00
2022-01-28 15:18:26+00:00,70.0,START,B738,34000.0,353.0,1339,4d232c,2022-01-28 15:18:26+00:00
2022-01-28 17:05:00+00:00,72.5,START,B738,825.0,122.0,1339,4d232c,2022-01-28 17:05:00+00:00
2022-01-28 18:45:00+00:00,70.4,START,A320,5925.0,260.0,869,4408b1,2022-01-28 18:45:00+00:00
2022-01-28 19:01:00+00:00,69.5,START,E195,1450.0,151.0,848,440825,2022-01-28 19:01:00+00:00
2022-01-28 21:53:41+00:00,69.9,START,B738,40000.0,406.0,1168,4bcc52,2022-01-28 21:53:41+00:00
2022-01-28 23:11:32+00:00,70.5,START,B738,100.0,145.0,348,3c60d6,2022-01-28 23:11:34+00:00
2022-01-28 23:18:44+00:00,70.5,START,B738,19900.0,344.0,258,3c4969,2022-01-28 23:18:44+00:00
2022-01-29 03:22:32+00:00,71.2,START,B738,825.0,154.0,234,3c4827,2022-01-29 03:22:32+00:00
2022-01-29 06:47:34+00:00,68.9,START,B734,450.0,142.0,1257,4caa4f,2022-01-29 06:47:34+00:00
2022-01-30 14:10:11+00:00,73.3,START,B738,35000.0,423.0,260,3c4969,2022-01-30 14:10:11+00:00
2022-01-30 15:14:36+00:00,69.6,START,B738,36000.0,320.0,1107,4baacb,2022-01-30 15:14:36+00:00
2022-01-30 17:39:55+00:00,70.4,START,A320,425.0,143.0,876,440953,2022-01-30 17:39:55+00:00
2022-01-30 17:41:28+00:00,70.0,START,B738,625.0,148.0,1107,4baacb,2022-01-30 17:41:28+00:00
2022-01-30 19:16:41+00:00,69.6,START,E195,0.0,142.0,863,44082c,2022-01-30 19:16:49+00:00
2022-01-30 20:59:03+00:00,71.5,START,B734,775.0,130.0,1258,4caa4f,2022-01-30 20:59:11+00:00
2022-01-31 05:52:49+00:00,68.7,START,A319,1325.0,142.0,376,3c6442,2022-01-31 05:52:49+00:00
2022-01-31 06:09:19+00:00,70.6,START,B738,775.0,168.0,1342,4d232c,2022-01-31 06:09:22+00:00
2022-01-31 07:25:12+00:00,72.3,START,B734,625.0,162.0,1259,4caa4f,2022-01-31 07:25:16+00:00
2022-01-31 08:04:36+00:00,71.5,START,B763,1400.0,142.0,1374,507c45,2022-01-31 08:04:36+00:00
2022-01-31 08:38:56+00:00,73.2,START,B738,37000.0,459.0,1342,4d232c,2022-01-31 08:38:56+00:00
2022-01-31 08:55:43+00:00,71.7,START,E195,575.0,142.0,864,44082c,2022-01-31 08:55:50+00:00
2022-01-31 11:06:57+00:00,68.6,START,A400,1300.0,123.0,787,3f6f02,2022-01-31 11:07:10+00:00
2022-01-31 11:45:55+00:00,70.9,START,B738,39000.0,433.0,986,489223,2022-01-31 11:45:55+00:00
2022-01-31 12:16:57+00:00,71.5,START,SU95,800.0,146.0,22,155bd2,2022-01-31 12:17:11+00:00
2022-01-31 15:22:18+00:00,70.5,START,B738,36000.0,460.0,199,3c0cb2,2022-01-31 15:22:18+00:00
2022-01-31 21:01:29+00:00,72.2,START,B734,850.0,144.0,1259,4caa4f,2022-01-31 21:01:36+00:00
2022-01-01 01:03:35+00:00,69.3,START,B738,38025.0,389.0,1343,4d2352,2022-01-01 01:03:35+00:00
2022-01-01 01:11:26+00:00,72.8,LANDUNG,EC45,25.0,88.0,687,3e0fdf,2022-01-01 01:11:26+00:00
2022-01-01 03:03:46+00:00,68.6,START,B738,30025.0,386.0,1343,4d2352,2022-01-01 03:03:46+00:00
2022-01-01 06:08:30+00:00,69.2,START,B738,37000.0,451.0,349,3c618b,2022-01-01 06:08:30+00:00
2022-01-01 10:30:49+00:00,70.2,START,B738,50.0,161.0,168,3c0caa,2022-01-01 10:30:49+00:00
2022-01-01 11:03:59+00:00,72.7,START,B738,39000.0,412.0,168,3c0caa,2022-01-01 11:03:59+00:00
2022-01-01 12:36:29+00:00,72.1,START,B738,100.0,163.0,161,3c0ca6,2022-01-01 12:36:29+00:00
2022-01-01 12:53:22+00:00,70.2,START,B738,38000.0,470.0,1313,4d232c,2022-01-01 12:53:22+00:00
2022-01-01 13:09:34+00:00,72.0,START,B738,600.0,157.0,1343,4d2352,2022-01-01 13:09:34+00:00
2022-01-01 16:30:45+00:00,69.6,START,B738,75.0,153.0,1313,4d232c,2022-01-01 16:30:45+00:00
2022-01-01 17:07:13+00:00,70.3,START,A321,750.0,149.0,1099,4baa73,2022-01-01 17:07:13+00:00
2022-01-01 19:05:20+00:00,70.9,START,B738,39000.0,467.0,1313,4d232c,2022-01-01 19:05:20+00:00
2022-01-01 21:15:07+00:00,70.0,LANDUNG,E75L,450.0,129.0,953,485778,2022-01-01 21:14:29+00:00
2022-01-01 21:33:34+00:00,73.5,LANDUNG,B738,36000.0,457.0,349,3c618b,2022-01-01 21:33:34+00:00
2022-01-02 01:04:43+00:00,72.9,START,B738,6025.0,249.0,1314,4d232c,2022-01-02 01:04:43+00:00
2022-01-02 02:52:13+00:00,71.7,START,B738,425.0,160.0,1344,4d2352,2022-01-02 02:52:13+00:00
2022-01-02 03:05:49+00:00,69.3,START,B738,30750.0,500.0,1344,4d2352,2022-01-02 03:05:49+00:00
2022-01-02 03:09:18+00:00,71.4,START,B738,35925.0,463.0,1080,4ba8cf,2022-01-02 03:09:18+00:00
2022-01-02 03:14:33+00:00,71.1,START,B738,25100.0,443.0,1080,4ba8cf,2022-01-02 03:14:33+00:00
2022-01-02 07:34:43+00:00,69.0,START,B738,225.0,171.0,162,3c0ca6,2022-01-02 07:34:45+00:00
2022-01-02 10:35:32+00:00,69.6,START,B739,800.0,165.0,1112,4bab22,2022-01-02 10:35:46+00:00
2022-01-02 10:41:37+00:00,69.8,START,A319,1150.0,154.0,827,440417,2022-01-02 10:41:50+00:00
2022-01-02 14:14:12+00:00,69.4,START,B738,22050.0,354.0,1344,4d2352,2022-01-02 14:14:12+00:00
2022-01-02 18:42:33+00:00,69.9,START,B734,1075.0,140.0,1231,4caa4f,2022-01-02 18:42:53+00:00
2022-01-03 03:37:24+00:00,68.7,START,B738,475.0,138.0,1315,4d232c,2022-01-03 03:37:24+00:00
2022-01-03 06:13:42+00:00,68.9,START,B38M,550.0,168.0,540,3c7438,2022-01-03 06:13:52+00:00
2022-01-03 06:25:57+00:00,69.6,START,B738,650.0,147.0,1345,4d2352,2022-01-03 06:26:03+00:00
2022-01-03 07:03:44+00:00,71.0,START,B734,700.0,162.0,1232,4caa4f,2022-01-03 07:03:44+00:00
2022-01-03 07:29:30+00:00,72.0,START,B738,37000.0,428.0,1345,4d2352,2022-01-03 07:29:30+00:00
2022-01-03 12:34:41+00:00,70.6,START,B738,37000.0,493.0,1109,4baad3,2022-01-03 12:34:41+00:00
2022-01-03 13:44:51+00:00,72.0,START,C17,975.0,137.0,816,43c173,2022-01-03 13:45:07+00:00
2022-01-03 16:05:44+00:00,70.0,START,B738,37000.0,490.0,1345,4d2352,2022-01-03 16:05:44+00:00
2022-01-03 17:10:31+00:00,70.0,START,A321,775.0,162.0,1097,4baa5a,2022-01-03 17:10:31+00:00
2022-01-03 19:10:26+00:00,68.3,START,E195,925.0,141.0,832,44081d,2022-01-03 19:10:44+00:00
2022-01-03 20:18:00+00:00,69.5,START,A320,15150.0,334.0,34,344693,2022-01-03 20:18:00+00:00
2022-01-03 21:53:02+00:00,68.4,START,B738,36000.0,328.0,1315,4d232c,2022-01-03 21:53:02+00:00
2022-01-03 22:38:58+00:00,71.7,LANDUNG,B738,38000.0,357.0,1315,4d232c,2022-01-03 22:38:58+00:00
2022-01-03 22:43:06+00:00,68.1,START,B738,38000.0,354.0,1315,4d232c,2022-01-03 22:43:06+00:00
2022-01-03 23:35:16+00:00,68.1,START,B738,775.0,151.0,170,3c0caa,2022-01-03 23:35:16+00:00
2022-01-04 02:35:43+00:00,70.9,START,B738,1350.0,152.0,1316,4d232c,2022-01-04 02:35:43+00:00
2022-01-04 02:47:32+00:00,70.1,START,B738,28375.0,366.0,1316,4d232c,2022-01-04 02:47:32+00:00
2022-01-04 06:49:39+00:00,71.6,START,B38M,1750.0,169.0,541,3c7438,2022-01-04 06:49:39+00:00
2022-01-04 06:58:02+00:00,72.0,START,B734,825.0,172.0,1226,4ca7fa,2022-01-04 06:58:16+00:00
2022-01-04 07:45:43+00:00,70.8,START,B738,36000.0,379.0,1306,4d229d,2022-01-04 07:45:43+00:00
2022-01-04 09:42:06+00:00,68.9,START,E190,1050.0,136.0,904,484f7c,2022-01-04 09:42:06+00:00
2022-01-04 10:27:18+00:00,69.7,START,B738,900.0,156.0,146,3c0ca3,2022-01-04 10:27:18+00:00
2022-01-04 10:40:17+00:00,71.5,START,B738,20675.0,363.0,1306,4d229d,2022-01-04 10:40:17+00:00
2022-01-04 12:09:21+00:00,69.6,START,B738,41000.0,379.0,146,3c0ca3,2022-01-04 12:09:21+00:00
2022-01-04 15:17:11+00:00,69.5,START,B738,39000.0,520.0,1201,4bcde6,2022-01-04 15:17:11+00:00
2022-01-04 17:54:03+00:00,68.3,START,A320,800.0,149.0,878,440958,2022-01-04 17:54:03+00:00
2022-01-04 18:45:26+00:00,69.4,START,B734,825.0,149.0,1226,4ca7fa,2022-01-04 18:45:34+00:00
2022-01-04 22:43:29+00:00,68.0,START,B738,28550.0,389.0,1160,4bcc50,2022-01-04 22:43:29+00:00
2022-01-04 23:18:58+00:00,70.1,START,B738,900.0,152.0,129,3c0ca2,2022-01-04 23:18:58+00:00
2022-01-05 00:53:35+00:00,71.7,START,B738,900.0,154.0,1161,4bcc50,2022-01-05 00:53:53+00:00
2022-01-05 06:13:53+00:00,70.5,START,B738,1050.0,138.0,1317,4d232c,2022-01-05 06:13:54+00:00
2022-01-05 06:16:01+00:00,70.5,START,B738,6475.0,225.0,1317,4d232c,2022-01-05 06:16:01+00:00
2022-01-05 06:57:23+00:00,72.9,START,B734,875.0,167.0,1227,4ca7fa,2022-01-05 06:57:39+00:00
2022-01-05 07:21:34+00:00,71.1,START,B738,39000.0,424.0,1317,4d232c,2022-01-05 07:21:34+00:00
2022-01-05 12:58:08+00:00,71.0,START,A320,31050.0,374.0,517,3c66e7,2022-01-05 12:58:08+00:00
2022-01-05 13:45:18+00:00,71.4,START,B738,36000.0,401.0,147,3c0ca3,2022-01-05 13:45:18+00:00
2022-01-05 17:13:08+00:00,69.9,START,A321,950.0,143.0,1100,4baa87,2022-01-05 17:13:21+00:00
2022-01-05 18:38:10+00:00,71.5,START,B738,36000.0,451.0,164,3c0ca6,2022-01-05 18:38:10+00:00
2022-01-05 18:45:41+00:00,68.3,START,B734,600.0,139.0,1233,4caa4f,2022-01-05 18:45:42+00:00
2022-01-05 18:50:28+00:00,68.6,START,A320,37950.0,421.0,791,406250,2022-01-05 18:50:28+00:00
2022-01-05 21:54:18+00:00,71.4,START,B738,38000.0,414.0,204,3c0d02,2022-01-05 21:54:18+00:00
2022-01-06 00:12:40+00:00,69.4,START,B738,350.0,140.0,190,3c0cb2,2022-01-06 00:12:40+00:00
2022-01-06 02:34:40+00:00,71.9,START,B738,625.0,153.0,1318,4d232c,2022-01-06 02:35:00+00:00
2022-01-06 06:21:06+00:00,71.8,START,B738,38000.0,402.0,1223,4bd152,2022-01-06 06:21:06+00:00
2022-01-06 07:12:28+00:00,72.0,START,B734,450.0,160.0,1234,4caa4f,2022-01-06 07:12:35+00:00
2022-01-06 08:18:59+00:00,71.3,START,B738,700.0,154.0,131,3c0ca2,2022-01-06 08:18:59+00:00
2022-01-06 08:53:05+00:00,70.1,START,B738,39000.0,475.0,205,3c0d02,2022-01-06 08:53:05+00:00
2022-01-06 10:23:35+00:00,71.3,START,A321,575.0,156.0,1096,4baa52,2022-01-06 10:23:35+00:00
2022-01-06 11:26:11+00:00,68.0,START,B38M,1100.0,136.0,1191,4bcda4,2022-01-06 11:26:11+00:00
2022-01-06 12:19:28+00:00,75.2,START,B738,36000.0,507.0,1308,4d229d,2022-01-06 12:19:28+00:00
2022-01-06 13:32:55+00:00,70.3,START,B738,38000.0,415.0,205,3c0d02,2022-01-06 13:32:55+00:00
2022-01-06 17:42:07+00:00,69.3,START,B739,525.0,145.0,1116,4bab2f,2022-01-06 17:42:34+00:00
2022-01-06 20:30:48+00:00,68.4,START,B734,175.0,146.0,1234,4caa4f,2022-01-06 20:30:54+00:00
2022-01-06 20:48:34+00:00,70.9,LANDUNG,E75L,550.0,135.0,930,4853f4,2022-01-06 20:47:50+00:00
2022-01-06 21:58:48+00:00,68.6,START,B738,38000.0,438.0,1318,4d232c,2022-01-06 21:58:48+00:00
2022-01-06 22:31:36+00:00,73.7,LANDUNG,B738,6750.0,259.0,1012,4ac98c,2022-01-06 22:31:36+00:00
2022-01-06 22:44:36+00:00,68.3,START,B738,38000.0,400.0,1318,4d232c,2022-01-06 22:44:36+00:00
2022-01-06 23:46:19+00:00,69.0,START,B738,35000.0,486.0,205,3c0d02,2022-01-06 23:46:19+00:00
2022-01-07 00:59:15+00:00,70.6,START,B738,350.0,159.0,1082,4ba8cf,2022-01-07 00:59:25+00:00
2022-01-07 05:40:07+00:00,70.1,START,B738,21975.0,428.0,1013,4ac98c,2022-01-07 05:40:07+00:00
2022-01-07 06:09:50+00:00,71.1,START,B738,38000.0,384.0,1319,4d232c,2022-01-07 06:09:50+00:00
2022-01-07 06:13:17+00:00,70.1,START,B738,38000.0,378.0,1319,4d232c,2022-01-07 06:13:17+00:00
2022-01-07 08:52:19+00:00,74.5,LANDUNG,E190,400.0,135.0,896,484acb,2022-01-07 08:52:10+00:00
2022-01-07 09:04:55+00:00,69.0,START,E195,625.0,143.0,859,44082c,2022-01-07 09:05:12+00:00
2022-01-07 09:40:22+00:00,69.3,START,E190,14750.0,401.0,54,39856c,2022-01-07 09:40:22+00:00
2022-01-07 10:24:56+00:00,70.3,START,A321,575.0,158.0,1101,4baa8a,2022-01-07 10:25:11+00:00
2022-01-07 12:10:02+00:00,69.5,START,B738,35525.0,431.0,244,3c4969,2022-01-07 12:10:02+00:00
2022-01-07 17:20:43+00:00,68.2,START,E190,33050.0,63.0,911,485207,2022-01-07 17:20:43+00:00
2022-01-07 18:04:11+00:00,73.1,START,B738,600.0,161.0,1309,4d229d,2022-01-07 18:04:11+00:00
2022-01-07 18:19:31+00:00,70.6,START,B738,39000.0,439.0,1105,4baac8,2022-01-07 18:19:31+00:00
2022-01-07 18:38:55+00:00,68.7,START,B734,875.0,152.0,1235,4caa4f,2022-01-07 18:39:03+00:00
2022-01-07 22:24:51+00:00,70.3,START,B738,38000.0,449.0,329,3c60d6,2022-01-07 22:24:51+00:00
2022-01-07 23:15:31+00:00,70.6,START,B738,30975.0,471.0,329,3c60d6,2022-01-07 23:15:31+00:00
2022-01-07 23:20:34+00:00,70.4,START,B738,19825.0,438.0,329,3c60d6,2022-01-07 23:20:34+00:00
2022-01-08 01:02:35+00:00,75.1,START,B738,525.0,158.0,1076,4ba8ce,2022-01-08 01:02:35+00:00
2022-01-08 03:04:34+00:00,71.7,START,B738,37000.0,430.0,1076,4ba8ce,2022-01-08 03:04:34+00:00
2022-01-08 03:54:15+00:00,70.4,START,B738,37000.0,501.0,173,3c0caa,2022-01-08 03:54:15+00:00
2022-01-08 06:08:46+00:00,70.2,START,B738,36975.0,443.0,173,3c0caa,2022-01-08 06:08:46+00:00
2022-01-08 06:19:26+00:00,71.0,START,B763,500.0,161.0,1369,507c45,2022-01-08 06:19:29+00:00
2022-01-08 07:10:49+00:00,71.1,START,B734,675.0,166.0,1236,4caa4f,2022-01-08 07:11:09+00:00
2022-01-08 08:54:22+00:00,69.6,START,A320,35950.0,377.0,872,4408d7,2022-01-08 08:54:22+00:00
2022-01-08 09:25:35+00:00,68.9,START,E195,1050.0,134.0,836,44081e,2022-01-08 09:25:40+00:00
2022-01-08 09:48:40+00:00,71.2,START,A320,37000.0,468.0,873,440909,2022-01-08 09:48:40+00:00
2022-01-08 10:03:25+00:00,70.8,START,E190,275.0,,897,484b30,2022-01-08 10:03:30+00:00
2022-01-08 10:50:57+00:00,71.7,START,B738,4325.0,207.0,1320,4d232c,2022-01-08 10:50:57+00:00
2022-01-08 11:41:13+00:00,75.6,START,B738,35000.0,377.0,207,3c0d02,2022-01-08 11:41:13+00:00
2022-01-08 12:29:52+00:00,68.3,START,B738,35000.0,382.0,245,3c4969,2022-01-08 12:29:52+00:00
2022-01-08 12:50:49+00:00,71.4,START,A320,350.0,116.0,1068,4b9064,2022-01-08 12:50:50+00:00
2022-01-08 15:28:40+00:00,70.8,START,B738,36000.0,437.0,1202,4bcde6,2022-01-08 15:28:40+00:00
2022-01-08 17:55:13+00:00,68.0,START,B734,1125.0,154.0,1228,4ca7fa,2022-01-08 17:55:19+00:00
2022-01-08 18:26:56+00:00,70.4,START,B734,1000.0,158.0,1236,4caa4f,2022-01-08 18:26:56+00:00
2022-01-08 18:50:35+00:00,70.0,START,B738,37000.0,454.0,1310,4d229d,2022-01-08 18:50:35+00:00
2022-01-08 19:31:53+00:00,69.8,START,E195,900.0,154.0,860,44082c,2022-01-08 19:32:11+00:00
2022-01-08 21:28:45+00:00,73.9,LANDUNG,B738,36000.0,417.0,1173,4bcc66,2022-01-08 21:28:45+00:00
2022-01-08 22:04:37+00:00,72.6,LANDUNG,B738,38000.0,437.0,1320,4d232c,2022-01-08 22:04:37+00:00
2022-01-09 02:40:36+00:00,72.3,START,B738,39000.0,454.0,1174,4bcc66,2022-01-09 02:40:36+00:00
2022-01-09 03:02:30+00:00,76.4,START,B738,39000.0,458.0,1174,4bcc66,2022-01-09 03:02:30+00:00
2022-01-09 05:07:24+00:00,68.9,START,E75L,850.0,134.0,933,4853f4,2022-01-09 05:07:34+00:00
2022-01-09 05:23:42+00:00,68.7,START,A319,1125.0,152.0,433,3c6585,2022-01-09 05:23:42+00:00
2022-01-09 06:51:03+00:00,72.5,START,B734,1000.0,170.0,1237,4caa4f,2022-01-09 06:51:14+00:00
2022-01-09 07:19:21+00:00,71.6,START,B738,925.0,166.0,174,3c0caa,2022-01-09 07:19:23+00:00
2022-01-09 09:44:02+00:00,69.9,START,B738,36000.0,441.0,1197,4bcde2,2022-01-09 09:44:02+00:00
2022-01-09 10:16:52+00:00,68.3,START,B38M,975.0,164.0,546,3c7438,2022-01-09 10:16:58+00:00
2022-01-09 10:47:52+00:00,74.5,START,A333,1125.0,142.0,1094,4ba9e6,2022-01-09 10:47:55+00:00
2022-01-09 11:55:35+00:00,69.4,START,B738,20025.0,351.0,1197,4bcde2,2022-01-09 11:55:35+00:00
2022-01-09 12:28:11+00:00,74.7,START,B738,36025.0,424.0,1194,4bcdd4,2022-01-09 12:28:11+00:00
2022-01-09 13:49:53+00:00,70.7,START,B738,35000.0,508.0,246,3c4969,2022-01-09 13:49:53+00:00
2022-01-09 15:08:40+00:00,70.6,START,B738,37000.0,454.0,246,3c4969,2022-01-09 15:08:40+00:00
2022-01-09 18:32:57+00:00,70.1,START,B734,1225.0,137.0,1237,4caa4f,2022-01-09 18:33:12+00:00
2022-01-10 00:52:03+00:00,70.0,START,B738,3325.0,168.0,1322,4d232c,2022-01-10 00:52:03+00:00
2022-01-10 06:11:13+00:00,68.8,START,B738,775.0,157.0,1322,4d232c,2022-01-10 06:11:13+00:00
2022-01-10 06:25:45+00:00,69.2,START,B38M,425.0,162.0,547,3c7438,2022-01-10 06:25:50+00:00
2022-01-10 07:24:41+00:00,73.2,START,B738,37000.0,461.0,1322,4d232c,2022-01-10 07:24:41+00:00
2022-01-10 09:51:47+00:00,73.3,START,E190,450.0,125.0,899,484b30,2022-01-10 09:51:47+00:00
2022-01-10 10:10:46+00:00,70.3,START,B38M,375.0,156.0,1123,4bb063,2022-01-10 10:10:46+00:00
2022-01-10 10:24:00+00:00,72.2,LANDUNG,B734,30875.0,374.0,1238,4caa4f,2022-01-10 10:24:00+00:00
2022-01-10 11:48:38+00:00,72.9,START,B738,275.0,159.0,331,3c60d6,2022-01-10 11:48:38+00:00
2022-01-10 12:23:20+00:00,68.4,START,A320,29175.0,398.0,536,3c674f,2022-01-10 12:23:20+00:00
2022-01-10 15:54:11+00:00,69.9,START,B738,38000.0,374.0,1322,4d232c,2022-01-10 15:54:11+00:00
2022-01-10 15:57:02+00:00,68.1,START,B738,4925.0,268.0,1265,4cac62,2022-01-10 15:57:02+00:00
2022-01-10 18:22:57+00:00,69.7,START,B734,350.0,147.0,1238,4caa4f,2022-01-10 18:22:57+00:00
2022-01-10 18:52:47+00:00,68.1,START,E195,-50.0,145.0,854,440829,2022-01-10 18:52:57+00:00
2022-01-10 20:23:27+00:00,72.1,LANDUNG,B738,36000.0,487.0,1014,4ac98c,2022-01-10 20:23:27+00:00
2022-01-10 21:57:35+00:00,70.1,START,B738,38000.0,447.0,1291,4d21a4,2022-01-10 21:57:35+00:00
2022-01-10 23:32:54+00:00,71.5,START,B738,7950.0,245.0,101,39a204,2022-01-10 23:32:54+00:00
2022-01-11 04:15:43+00:00,71.6,LANDUNG,B738,-200.0,139.0,93,39a202,2022-01-11 04:15:03+00:00
2022-01-11 05:02:25+00:00,72.9,LANDUNG,B738,-125.0,132.0,1001,4ac98b,2022-01-11 05:02:10+00:00
2022-01-11 06:54:03+00:00,68.7,LANDUNG,A319,-225.0,107.0,480,3c6590,2022-01-11 06:53:55+00:00
2022-01-11 07:02:00+00:00,70.1,LANDUNG,PC12,-200.0,106.0,893,484367,2022-01-11 07:01:21+00:00
2022-01-11 07:53:09+00:00,68.0,LANDUNG,BCS1,-200.0,112.0,1051,4b17df,2022-01-11 07:52:56+00:00
2022-01-11 08:44:54+00:00,72.1,LANDUNG,A319,4925.0,217.0,480,3c6590,2022-01-11 08:44:54+00:00
2022-01-11 09:01:34+00:00,70.5,LANDUNG,B38M,37000.0,450.0,548,3c7438,2022-01-11 09:01:34+00:00
2022-01-11 09:57:45+00:00,69.7,LANDUNG,E190,-125.0,123.0,51,39856b,2022-01-11 09:57:20+00:00
2022-01-11 11:20:29+00:00,70.9,LANDUNG,A320,-250.0,122.0,529,3c6743,2022-01-11 11:20:14+00:00
2022-01-11 11:30:10+00:00,73.8,LANDUNG,B738,39000.0,451.0,1323,4d232c,2022-01-11 11:30:10+00:00
2022-01-11 11:33:16+00:00,76.6,LANDUNG,B734,-25.0,128.0,1239,4caa4f,2022-01-11 11:32:47+00:00
2022-01-11 11:36:11+00:00,70.5,LANDUNG,B38M,37000.0,453.0,1131,4bb06c,2022-01-11 11:36:11+00:00
2022-01-11 11:39:40+00:00,69.1,LANDUNG,A20N,-225.0,124.0,1136,4bb844,2022-01-11 11:39:28+00:00
2022-01-11 13:06:17+00:00,75.6,LANDUNG,B738,36000.0,461.0,799,4243a1,2022-01-11 13:06:17+00:00
2022-01-11 17:12:25+00:00,68.2,LANDUNG,CRJ9,-225.0,128.0,266,3c4d67,2022-01-11 17:12:09+00:00
2022-01-11 18:11:00+00:00,68.8,LANDUNG,LJ45,-200.0,123.0,1157,4bca63,2022-01-11 18:10:49+00:00
2022-01-11 18:35:54+00:00,71.0,LANDUNG,B738,38000.0,411.0,1323,4d232c,2022-01-11 18:35:54+00:00
2022-01-11 19:55:28+00:00,71.9,LANDUNG,B738,23625.0,389.0,1001,4ac98b,2022-01-11 19:55:28+00:00
2022-01-11 21:18:04+00:00,70.3,START,B734,-25.0,159.0,1239,4caa4f,2022-01-11 21:18:21+00:00
2022-01-12 06:08:03+00:00,68.2,START,B738,36000.0,375.0,1015,4ac98c,2022-01-12 06:08:03+00:00
2022-01-12 06:11:31+00:00,71.6,START,B738,10700.0,293.0,1324,4d232c,2022-01-12 06:11:31+00:00
2022-01-12 06:54:01+00:00,72.0,START,B734,-125.0,162.0,1240,4caa4f,2022-01-12 06:54:01+00:00
2022-01-12 08:27:05+00:00,71.7,START,B738,-350.0,159.0,357,3c618b,2022-01-12 08:27:05+00:00
2022-01-12 11:38:53+00:00,68.7,START,E190,-350.0,138.0,969,485871,2022-01-12 11:39:03+00:00
2022-01-12 12:09:07+00:00,73.0,START,B738,38000.0,447.0,1324,4d232c,2022-01-12 12:09:07+00:00
2022-01-12 15:25:47+00:00,69.5,START,B738,36000.0,377.0,192,3c0cb2,2022-01-12 15:25:47+00:00
2022-01-12 16:54:23+00:00,72.5,START,A321,-275.0,162.0,1103,4baa8f,2022-01-12 16:54:23+00:00
2022-01-12 20:59:27+00:00,70.8,START,B734,-200.0,152.0,1240,4caa4f,2022-01-12 20:59:35+00:00
2022-01-12 22:05:12+00:00,71.7,START,B738,38000.0,379.0,1292,4d21a4,2022-01-12 22:05:12+00:00
2022-01-12 22:34:05+00:00,70.9,START,B738,10975.0,317.0,1015,4ac98c,2022-01-12 22:34:05+00:00
2022-01-12 23:10:44+00:00,68.9,START,B738,24800.0,466.0,94,39a202,2022-01-12 23:10:44+00:00
2022-01-13 01:52:06+00:00,69.2,START,A320,-475.0,105.0,1,01022b,2022-01-13 01:52:06+00:00
2022-01-13 06:57:05+00:00,69.6,START,B734,-200.0,156.0,1241,4caa4f,2022-01-13 06:57:17+00:00
2022-01-13 07:41:54+00:00,71.0,START,B738,35225.0,448.0,1325,4d232c,2022-01-13 07:41:54+00:00
2022-01-13 10:48:55+00:00,71.4,START,B739,-25.0,144.0,1114,4bab27,2022-01-13 10:48:55+00:00
2022-01-13 12:16:13+00:00,71.7,START,B738,25350.0,437.0,1293,4d21a4,2022-01-13 12:16:13+00:00
2022-01-14 01:12:40+00:00,68.9,START,B738,-200.0,148.0,1176,4bcc66,2022-01-14 01:12:48+00:00
2022-01-14 06:15:53+00:00,74.6,START,B738,37000.0,420.0,1326,4d232c,2022-01-14 06:15:53+00:00
2022-01-14 12:09:00+00:00,73.7,START,B738,28875.0,439.0,250,3c4969,2022-01-14 12:09:00+00:00
2022-01-14 15:16:47+00:00,68.7,START,B738,36000.0,420.0,39,345617,2022-01-14 15:16:47+00:00
2022-01-14 22:07:27+00:00,68.9,START,B738,36000.0,373.0,1077,4ba8ce,2022-01-14 22:07:27+00:00
2022-01-15 00:58:39+00:00,71.9,START,B738,-100.0,156.0,1078,4ba8ce,2022-01-15 00:58:46+00:00
2022-01-15 03:16:47+00:00,74.5,START,B738,10925.0,313.0,1078,4ba8ce,2022-01-15 03:16:47+00:00
2022-01-15 05:57:58+00:00,71.9,START,B738,-50.0,153.0,1327,4d232c,2022-01-15 05:57:58+00:00
2022-01-15 06:46:24+00:00,69.7,START,B734,200.0,161.0,1243,4caa4f,2022-01-15 06:46:43+00:00
2022-01-15 10:03:41+00:00,68.6,START,A320,-200.0,157.0,16,02a1b4,2022-01-15 10:03:50+00:00
2022-01-15 10:24:43+00:00,72.2,START,B738,-50.0,172.0,336,3c60d6,2022-01-15 10:24:47+00:00
